sub,trial,certain_reward,risky_gain,risky_loss,choice,choice_rt,outcome,happiness_raw,happiness_z,spinner_rt,spinner_rad,spinner_deg,happiness_fill_raw,happiness_fill_z,total_score
9,11,-30,0,-62,1,2.983,-62,51,-0.6566654423979845,4.383,0.044,2.52101429857562,51,-0.6566654423979845,1
9,12,-35,0,-112,0,4.107,-35,NA,NA,NA,NA,NA,51,-0.6566654423979845,-34
9,13,0,40,-80,1,5.883,-80,NA,NA,4.383,2.092,119.862770741368,51,-0.6566654423979845,-114
9,14,-35,0,-68,1,10.7,-68,37,-1.7710067991945644,4.385,2.558,146.562603994465,37,-1.7710067991945644,-182
9,15,55,149,0,1,5.669,149,NA,NA,4.385,5.485,314.267350629257,37,-1.7710067991945644,-33
9,16,0,55,-110,0,14.599,0,NA,NA,NA,NA,NA,37,-1.7710067991945644,-33
9,17,30,56,0,1,11.416,0,54,-0.41787800879871745,4.383,0.081,4.64095814055967,54,-0.41787800879871745,-33
9,18,-30,0,-68,1,16.519,0,NA,NA,4.384,5.574,319.366675005921,54,-0.41787800879871745,-33
9,19,0,75,-38,1,10.784,75,NA,NA,4.383,3.563,204.144862405112,54,-0.41787800879871745,42
9,20,0,55,-110,0,3.334,0,60,0.059696858399816775,NA,NA,NA,60,0.059696858399816775,42
9,21,0,55,-55,0,39.848,0,NA,NA,NA,NA,NA,60,0.059696858399816775,42
9,22,-45,0,-82,1,12.783,-82,42,-1.3730277431957858,4.382,2.935,168.163112870897,42,-1.3730277431957858,-40
9,23,0,55,-49,1,9.617,55,NA,NA,4.382,4.066,232.964639500193,42,-1.3730277431957858,15
9,24,45,85,0,0,2.585,45,NA,NA,NA,NA,NA,42,-1.3730277431957858,60
9,25,-45,0,-180,0,12.267,-45,50,-0.7362612535977402,NA,NA,NA,50,-0.7362612535977402,15
9,26,45,79,0,0,2.885,45,NA,NA,NA,NA,NA,50,-0.7362612535977402,60
9,27,30,81,0,1,7.634,81,NA,NA,4.383,4.568,261.72712081576,50,-0.7362612535977402,141
9,28,55,124,0,1,2.585,124,76,1.333229837595908,4.382,5.448,312.147406787273,76,1.333229837595908,265
9,29,-45,0,-85,1,6.385,0,NA,NA,4.383,3.312,189.763621747329,76,1.333229837595908,265
9,30,30,53,0,1,4.349,0,74,1.1740382151963966,4.383,2.432,139.343335775816,74,1.1740382151963966,265
10,1,30,58,0,1,6.451,58,67,-0.8640210026505378,4.383,4.605,263.847064657744,67,-0.8640210026505378,58
10,2,-45,0,-90,0,9.134,-45,NA,NA,NA,NA,NA,67,-0.8640210026505378,13
10,3,0,40,-8,1,4.1,-8,68,-0.7391023034721469,4.383,0.584,33.4607352356401,68,-0.7391023034721469,5
10,4,-45,0,-90,0,2.817,-45,NA,NA,NA,NA,NA,68,-0.7391023034721469,-40
10,5,45,77,0,1,3.151,77,NA,NA,4.382,4.354,249.46582399996,68,-0.7391023034721469,37
10,6,-55,0,-176,1,5.216,0,79,0.6350033874901533,4.384,5.862,335.867859505689,79,0.6350033874901533,37
10,7,30,51,0,1,5.951,0,NA,NA,4.382,2.218,127.082038960017,79,0.6350033874901533,37
10,8,-30,0,-64,0,8.217,-30,NA,NA,NA,NA,NA,79,0.6350033874901533,7
10,9,35,140,0,1,2.15,140,78,0.5100846883117623,4.382,3.851,220.64604690488,78,0.5100846883117623,147
10,10,-45,0,-180,0,3.216,-45,NA,NA,NA,NA,NA,78,0.5100846883117623,102
10,11,-30,0,-60,1,4.618,0,76,0.26024728995498053,4.382,6.239,357.468368382121,76,0.26024728995498053,102
10,12,-35,0,-72,0,7.186,-35,NA,NA,NA,NA,NA,76,0.26024728995498053,67
10,13,0,75,-150,0,4.3,0,NA,NA,NA,NA,NA,76,0.26024728995498053,67
10,14,0,75,-101,0,10.301,0,68,-0.7391023034721469,NA,NA,NA,68,-0.7391023034721469,67
10,15,0,40,-54,1,6.801,40,NA,NA,4.383,4.228,242.246555781312,68,-0.7391023034721469,107
10,16,0,40,-36,0,10.568,0,NA,NA,NA,NA,NA,68,-0.7391023034721469,107
10,17,35,68,0,1,3.518,0,61,-1.6135331977208833,4.383,1.589,91.0429936462878,61,-1.6135331977208833,107
10,18,0,40,-14,1,3.334,-14,NA,NA,4.382,0.458,26.2414670169917,61,-1.6135331977208833,93
10,19,-55,0,-132,0,7.019,-55,NA,NA,NA,NA,NA,61,-1.6135331977208833,38
10,20,30,53,0,0,5.084,30,65,-1.1138584010073196,NA,NA,NA,65,-1.1138584010073196,68
10,21,55,149,0,1,3.167,0,NA,NA,4.382,0.835,47.8419758934237,65,-1.1138584010073196,68
10,22,55,103,0,1,4.317,103,76,0.26024728995498053,4.383,5.359,307.048082410608,76,0.26024728995498053,171
10,23,0,40,-8,1,6.6,-8,NA,NA,4.383,1.715,98.2622618649362,76,0.26024728995498053,163
10,24,45,95,0,1,4.551,95,NA,NA,4.382,4.443,254.565148376625,76,0.26024728995498053,258
10,25,0,55,-28,0,5.484,0,79,0.6350033874901533,NA,NA,NA,79,0.6350033874901533,258
10,26,-45,0,-95,0,4.351,-45,NA,NA,NA,NA,NA,79,0.6350033874901533,213
10,27,45,79,0,1,3.067,79,NA,NA,4.383,5.448,312.147406787273,79,0.6350033874901533,292
10,28,55,110,0,1,4.451,110,88,1.7592716800956716,4.383,3.94,225.745371281544,88,1.7592716800956716,402
10,29,-45,0,-79,1,9.684,0,NA,NA,4.383,4.945,283.327629692192,88,1.7592716800956716,402
10,30,-35,0,-57,1,7.235,0,82,1.009759485025326,4.382,4.443,254.565148376625,82,1.009759485025326,402
11,1,-30,0,-58,1,7.051,-58,60,-0.02999291160396828,4.384,0.924,52.9413002700881,60,-0.02999291160396828,-58
11,2,0,55,-11,1,7.167,-11,NA,NA,4.383,0.584,33.4607352356401,60,-0.02999291160396828,-69
11,3,35,112,0,1,8.584,112,66,1.0497519061389051,4.382,4.731,271.066332876392,66,1.0497519061389051,43
11,4,55,132,0,1,4.184,132,NA,NA,4.382,5.61,321.429323068392,66,1.0497519061389051,175
11,5,0,40,-44,1,8.05,40,NA,NA,4.383,3.851,220.64604690488,66,1.0497519061389051,215
11,6,-30,0,-64,0,8.683,-30,56,-0.7498227900992172,NA,NA,NA,56,-0.7498227900992172,185
11,7,-30,0,-49,1,7.435,0,NA,NA,4.382,3.977,227.865315123528,56,-0.7498227900992172,185
11,8,45,144,0,1,10.75,0,NA,NA,4.383,1.841,105.481530083585,56,-0.7498227900992172,185
11,9,-45,0,-108,0,4.851,-45,59,-0.2099503812277805,NA,NA,NA,59,-0.2099503812277805,140
11,10,35,74,0,0,5.333,35,NA,NA,NA,NA,NA,59,-0.2099503812277805,175
11,11,-45,0,-95,1,5.983,0,58,-0.38990785085159274,4.382,4.731,271.066332876392,58,-0.38990785085159274,175
11,12,0,40,-54,1,8.166,-54,NA,NA,4.384,0.71,40.6800034542884,58,-0.38990785085159274,121
11,13,-35,0,-64,1,5.169,0,NA,NA,4.38,5.987,343.029831944824,58,-0.38990785085159274,121
11,14,0,55,-28,1,4.5,55,72,2.1294967238817786,4.384,5.485,314.267350629257,72,2.1294967238817786,176
11,15,0,40,-80,0,6.185,0,NA,NA,NA,NA,NA,72,2.1294967238817786,176
11,16,35,95,0,0,4.217,35,NA,NA,NA,NA,NA,72,2.1294967238817786,211
11,17,-55,0,-113,1,10.768,0,63,0.5098794972674684,4.382,5.359,307.048082410608,63,0.5098794972674684,211
11,18,-45,0,-82,1,4.516,0,NA,NA,4.383,5.359,307.048082410608,63,0.5098794972674684,211
11,19,30,56,0,0,3.217,30,NA,NA,NA,NA,NA,63,0.5098794972674684,241
11,20,55,103,0,0,3.784,55,63,0.5098794972674684,NA,NA,NA,63,0.5098794972674684,296
11,21,0,55,-61,1,7.019,55,NA,NA,4.381,3.6,206.264806247096,63,0.5098794972674684,351
11,22,0,75,-75,0,4.314,0,58,-0.38990785085159274,NA,NA,NA,58,-0.38990785085159274,351
11,23,30,96,0,0,4.85,30,NA,NA,NA,NA,NA,58,-0.38990785085159274,381
11,24,30,96,0,0,2.333,30,NA,NA,NA,NA,NA,58,-0.38990785085159274,411
11,25,0,40,-54,0,3.5,0,56,-0.7498227900992172,NA,NA,NA,56,-0.7498227900992172,411
11,26,-30,0,-68,1,5.067,-68,NA,NA,4.382,2.469,141.4632796178,56,-0.7498227900992172,343
11,27,45,144,0,0,2.218,45,NA,NA,NA,NA,NA,56,-0.7498227900992172,388
11,28,-30,0,-60,1,3.668,-60,50,-1.8295676078420904,4.382,0.961,55.0612441120721,50,-1.8295676078420904,328
11,29,-35,0,-60,1,2.8,0,NA,NA,4.383,3.6,206.264806247096,50,-1.8295676078420904,328
11,30,35,57,0,0,2.001,35,61,0.14996455801984393,NA,NA,NA,61,0.14996455801984393,363
12,1,0,40,-80,0,8.416,0,67,-0.2668124401819715,NA,NA,NA,67,-0.2668124401819715,0
12,2,45,95,0,1,2.868,0,NA,NA,4.382,1.966,112.64350252272,67,-0.2668124401819715,0
12,3,0,40,-80,0,2.367,0,62,-0.8597289739196858,NA,NA,NA,62,-0.8597289739196858,0
12,4,-45,0,-82,1,5.351,-82,NA,NA,4.382,0.333,19.0794945778564,62,-0.8597289739196858,-82
12,5,-30,0,-56,1,3.383,0,NA,NA,4.382,3.348,191.8262698098,62,-0.8597289739196858,-82
12,6,0,75,-150,0,3.551,0,59,-1.2154788941623145,NA,NA,NA,59,-1.2154788941623145,-82
12,7,0,55,-110,0,3.915,0,NA,NA,NA,NA,NA,59,-1.2154788941623145,-82
12,8,35,76,0,0,4.818,35,NA,NA,NA,NA,NA,59,-1.2154788941623145,-47
12,9,-45,0,-87,1,5.168,-87,58,-1.3340622009098573,4.382,1.589,91.0429936462878,58,-1.3340622009098573,-134
12,10,0,40,-44,1,5.035,40,NA,NA,4.383,3.6,206.264806247096,58,-1.3340622009098573,-94
12,11,-55,0,-124,0,3.217,-55,66,-0.38539574692951434,NA,NA,NA,66,-0.38539574692951434,-149
12,12,-45,0,-102,0,2.617,-45,NA,NA,NA,NA,NA,66,-0.38539574692951434,-194
12,13,30,64,0,0,2.917,30,NA,NA,NA,NA,NA,66,-0.38539574692951434,-164
12,14,45,77,0,0,1.516,45,64,-0.6225623604246001,NA,NA,NA,64,-0.6225623604246001,-119
12,15,0,75,-38,0,2.634,0,NA,NA,NA,NA,NA,64,-0.6225623604246001,-119
12,16,-35,0,-60,1,3.4,-60,NA,NA,4.382,0.835,47.8419758934237,64,-0.6225623604246001,-179
12,17,-45,0,-85,1,3.216,0,64,-0.6225623604246001,4.383,3.474,199.045538028448,64,-0.6225623604246001,-179
12,18,0,55,-110,0,2.734,0,NA,NA,NA,NA,NA,64,-0.6225623604246001,-179
12,19,-30,0,-49,1,2.416,0,NA,NA,4.383,3.6,206.264806247096,64,-0.6225623604246001,-179
12,20,55,97,0,0,2.716,55,74,0.5632707070508287,NA,NA,NA,74,0.5632707070508287,-124
12,21,55,176,0,1,2.967,176,NA,NA,4.382,6.113,350.249100163472,74,0.5632707070508287,52
12,22,30,56,0,1,2.251,0,79,1.156187240788543,4.383,3.097,177.445029152016,79,1.156187240788543,52
12,23,55,97,0,0,2.384,55,NA,NA,NA,NA,NA,79,1.156187240788543,107
12,24,-35,0,-57,0,2.118,-35,NA,NA,NA,NA,NA,79,1.156187240788543,72
12,25,55,220,0,1,1.917,0,79,1.156187240788543,4.383,1.966,112.64350252272,79,1.156187240788543,72
12,26,-45,0,-87,1,3.334,-87,NA,NA,4.383,2.469,141.4632796178,79,1.156187240788543,-15
12,27,0,75,-67,1,4.351,-67,NA,NA,4.383,0.333,19.0794945778564,79,1.156187240788543,-82
12,28,35,95,0,1,2.701,95,81,1.3933538542836288,4.383,5.108,292.666841752824,81,1.3933538542836288,13
12,29,-30,0,-60,0,5.233,-30,NA,NA,NA,NA,NA,81,1.3933538542836288,-17
12,30,35,95,0,1,2.167,95,78,1.0376039340410002,4.383,5.233,299.82881419196,78,1.0376039340410002,78
13,1,35,66,0,1,12.201,66,60,0.4248148819311596,4.382,4.856,278.228305315528,60,0.4248148819311596,66
13,2,0,75,-15,1,4.93,75,NA,NA,4.382,5.197,297.766166129489,60,0.4248148819311596,141
13,3,30,55,0,0,3.634,30,68,1.3113850703092313,NA,NA,NA,68,1.3113850703092313,171
13,4,35,95,0,1,3.751,95,NA,NA,4.382,4.82,276.165657253057,68,1.3113850703092313,266
13,5,35,68,0,0,2.617,35,NA,NA,NA,NA,NA,68,1.3113850703092313,301
13,6,-55,0,-132,0,2.917,-55,59,0.31399360838390067,NA,NA,NA,59,0.31399360838390067,246
13,7,-45,0,-74,1,4.034,-74,NA,NA,4.383,0.421,24.1215231750077,59,0.31399360838390067,172
13,8,30,53,0,0,2.583,30,NA,NA,NA,NA,NA,59,0.31399360838390067,202
13,9,0,75,-150,0,3.217,0,53,-0.3509340328996531,NA,NA,NA,53,-0.3509340328996531,202
13,10,45,108,0,0,6.401,45,NA,NA,NA,NA,NA,53,-0.3509340328996531,247
13,11,-30,0,-56,1,3.4,0,58,0.20317233483664168,4.383,5.197,297.766166129489,58,0.20317233483664168,247
13,12,-45,0,-79,1,2.398,-79,NA,NA,4.383,2.181,124.962095118033,58,0.20317233483664168,168
13,13,55,107,0,0,2.616,55,NA,NA,NA,NA,NA,58,0.20317233483664168,223
13,14,-30,0,-120,0,2.149,-30,56,-0.01847021225787623,NA,NA,NA,56,-0.01847021225787623,193
13,15,-55,0,-149,0,5.599,-55,NA,NA,NA,NA,NA,56,-0.01847021225787623,138
13,16,0,55,-11,1,7.05,55,NA,NA,4.383,5.322,304.928138568624,56,-0.01847021225787623,193
13,17,0,55,-11,1,2.683,55,62,0.6464574290256775,4.383,4.317,247.345880157976,62,0.6464574290256775,248
13,18,30,65,0,1,3.601,65,NA,NA,4.386,4.443,254.565148376625,62,0.6464574290256775,313
13,19,-30,0,-72,0,4.867,-30,NA,NA,NA,NA,NA,62,0.6464574290256775,283
13,20,30,65,0,1,2.816,65,67,1.2005637967619722,4.384,4.568,261.72712081576,67,1.2005637967619722,348
13,21,-35,0,-70,0,3.483,-35,NA,NA,NA,NA,NA,67,1.2005637967619722,313
13,22,-55,0,-113,0,3.133,-55,44,-1.3483254948249837,NA,NA,NA,44,-1.3483254948249837,258
13,23,30,55,0,0,5.35,30,NA,NA,NA,NA,NA,44,-1.3483254948249837,288
13,24,0,40,-26,1,2.833,-26,NA,NA,4.383,2.181,124.962095118033,44,-1.3483254948249837,262
13,25,45,79,0,0,2.082,45,53,-0.3509340328996531,NA,NA,NA,53,-0.3509340328996531,307
13,26,0,75,-150,0,3.216,0,NA,NA,NA,NA,NA,53,-0.3509340328996531,307
13,27,-55,0,-176,0,3.901,-55,NA,NA,NA,NA,NA,53,-0.3509340328996531,252
13,28,-45,0,-82,0,5.967,-45,36,-2.2348956832030553,NA,NA,NA,36,-2.2348956832030553,207
13,29,0,40,-14,1,3.05,40,NA,NA,4.383,6.202,355.348424540137,36,-2.2348956832030553,247
13,30,0,75,-15,1,2.47,-15,58,0.20317233483664168,4.38,2.558,146.562603994465,58,0.20317233483664168,232
14,1,55,97,0,1,4.768,0,50,0.12964074471043288,4.382,2.72,155.844520275584,50,0.12964074471043288,0
14,2,30,120,0,0,1.8,30,NA,NA,NA,NA,NA,50,0.12964074471043288,30
14,3,0,55,-35,1,1.901,-35,50,0.12964074471043288,4.383,0.71,40.6800034542884,50,0.12964074471043288,-5
14,4,55,113,0,1,1.55,113,NA,NA,4.383,4.731,271.066332876392,50,0.12964074471043288,108
14,5,0,55,-49,1,2.702,55,NA,NA,4.382,4.605,263.847064657744,50,0.12964074471043288,163
14,6,-30,0,-120,1,4.785,0,67,1.2315870747491124,4.382,5.485,314.267350629257,67,1.2315870747491124,163
14,7,-45,0,-98,0,3.233,-45,NA,NA,NA,NA,NA,67,1.2315870747491124,118
14,8,35,66,0,1,2.568,0,NA,NA,4.382,0.333,19.0794945778564,67,1.2315870747491124,118
14,9,30,81,0,0,2.537,30,67,1.2315870747491124,NA,NA,NA,67,1.2315870747491124,148
14,10,30,56,0,0,2.701,30,NA,NA,NA,NA,NA,67,1.2315870747491124,178
14,11,30,51,0,0,2.452,30,70,1.4260481918147616,NA,NA,NA,70,1.4260481918147616,208
14,12,0,40,-36,1,3.151,40,NA,NA,4.382,3.851,220.64604690488,70,1.4260481918147616,248
14,13,-45,0,-77,0,2.933,-45,NA,NA,NA,NA,NA,70,1.4260481918147616,203
14,14,0,75,-15,1,2.001,-15,41,-0.4537426064865151,4.382,2.972,170.283056712881,41,-0.4537426064865151,188
14,15,30,53,0,0,1.668,30,NA,NA,NA,NA,NA,41,-0.4537426064865151,218
14,16,55,220,0,0,1.334,55,NA,NA,NA,NA,NA,41,-0.4537426064865151,273
14,17,-55,0,-100,1,3.933,-100,29,-1.2315870747491124,4.383,2.092,119.862770741368,29,-1.2315870747491124,173
14,18,-35,0,-79,1,2.2,0,NA,NA,4.384,4.102,235.027287562664,29,-1.2315870747491124,173
14,19,-35,0,-62,1,2.049,-62,NA,NA,4.382,0.835,47.8419758934237,29,-1.2315870747491124,111
14,20,-35,0,-72,1,1.751,0,42,-0.38892223413129867,4.382,3.977,227.865315123528,42,-0.38892223413129867,111
14,21,-55,0,-113,1,1.767,0,NA,NA,4.383,3.725,213.426778686232,42,-0.38892223413129867,111
14,22,-55,0,-149,1,1.767,-149,25,-1.4908685641699781,4.383,3.097,177.445029152016,25,-1.4908685641699781,-38
14,23,0,40,-54,0,2.184,0,NA,NA,NA,NA,NA,25,-1.4908685641699781,-38
14,24,0,75,-26,0,1.2,0,NA,NA,NA,NA,NA,25,-1.4908685641699781,-38
14,25,0,55,-55,0,1.684,0,50,0.12964074471043288,NA,NA,NA,50,0.12964074471043288,-38
14,26,-55,0,-220,1,1.617,-220,NA,NA,4.383,1.966,112.64350252272,50,0.12964074471043288,-258
14,27,45,79,0,0,1.533,45,NA,NA,NA,NA,NA,50,0.12964074471043288,-213
14,28,-45,0,-95,1,2.634,-95,29,-1.2315870747491124,4.382,0.333,19.0794945778564,29,-1.2315870747491124,-308
14,29,45,87,0,0,1.599,45,NA,NA,NA,NA,NA,29,-1.2315870747491124,-263
14,30,0,40,-14,0,2.967,0,56,0.5185629788417315,NA,NA,NA,56,0.5185629788417315,-263
15,1,0,75,-67,1,11.317,-67,72,-1.5945226206531504,4.383,3.097,177.445029152016,72,-1.5945226206531504,-67
15,2,55,124,0,1,5.651,124,NA,NA,4.383,5.108,292.666841752824,72,-1.5945226206531504,57
15,3,-35,0,-79,0,7.051,-35,70,-2.029392426285828,NA,NA,NA,70,-2.029392426285828,22
15,4,35,76,0,1,8.234,0,NA,NA,4.383,2.972,170.283056712881,70,-2.029392426285828,22
15,5,-55,0,-103,1,11.285,0,NA,NA,4.382,4.856,278.228305315528,70,-2.029392426285828,22
15,6,-35,0,-84,1,6.067,0,77,-0.5073481065714562,4.383,4.731,271.066332876392,77,-0.5073481065714562,22
15,7,0,55,-49,1,8.684,55,NA,NA,4.383,5.736,328.64859128704,77,-0.5073481065714562,77
15,8,0,75,-15,1,5.835,75,NA,NA,4.383,5.233,299.82881419196,77,-0.5073481065714562,152
15,9,55,100,0,0,5.9,55,83,0.7972613103265767,NA,NA,NA,83,0.7972613103265767,207
15,10,45,74,0,1,6.551,74,NA,NA,4.383,5.233,299.82881419196,83,0.7972613103265767,281
15,11,35,64,0,1,5.784,0,82,0.5798264075102378,4.383,0.333,19.0794945778564,82,0.5798264075102378,281
15,12,0,55,-55,1,8.902,-55,NA,NA,4.383,2.972,170.283056712881,82,0.5798264075102378,226
15,13,0,75,-101,1,7.1,-101,NA,NA,4.383,1.087,62.2805123307205,82,0.5798264075102378,125
15,14,-45,0,-108,0,8.035,-45,79,-0.07247830093877858,NA,NA,NA,79,-0.07247830093877858,80
15,15,0,55,-11,1,6.101,55,NA,NA,4.383,3.6,206.264806247096,79,-0.07247830093877858,135
15,16,0,75,-38,1,5.55,-38,NA,NA,4.383,2.092,119.862770741368,79,-0.07247830093877858,97
15,17,-45,0,-77,1,5.501,-77,78,-0.2899132037551174,4.382,1.338,76.6617529885041,78,-0.2899132037551174,20
15,18,45,79,0,0,4.984,45,NA,NA,NA,NA,NA,78,-0.2899132037551174,65
15,19,-35,0,-64,1,6.067,0,NA,NA,4.383,5.862,335.867859505689,78,-0.2899132037551174,65
15,20,0,75,-150,1,5.484,75,80,0.14495660187756024,4.383,4.856,278.228305315528,80,0.14495660187756024,140
15,21,-55,0,-176,1,5.882,-176,NA,NA,4.384,0.081,4.64095814055967,80,0.14495660187756024,-36
15,22,30,58,0,1,6.568,58,83,0.7972613103265767,4.383,3.348,191.8262698098,83,0.7972613103265767,22
15,23,-30,0,-60,1,5.018,-60,NA,NA,4.382,0.207,11.860226359208,83,0.7972613103265767,-38
15,24,-45,0,-79,1,4.732,0,NA,NA,4.384,3.725,213.426778686232,83,0.7972613103265767,-38
15,25,-35,0,-68,1,8.002,0,81,0.3623915046938991,4.383,5.233,299.82881419196,81,0.3623915046938991,-38
15,26,45,95,0,1,5.134,95,NA,NA,4.382,5.108,292.666841752824,81,0.3623915046938991,57
15,27,-45,0,-108,1,4.467,-108,NA,NA,4.384,0.961,55.0612441120721,81,0.3623915046938991,-51
15,28,35,57,0,1,4.434,0,81,0.3623915046938991,4.383,1.841,105.481530083585,81,0.3623915046938991,-51
15,29,55,103,0,1,4.084,0,NA,NA,4.383,0.584,33.4607352356401,81,0.3623915046938991,-51
15,30,45,144,0,1,2.618,144,86,1.4495660187755932,4.383,5.485,314.267350629257,86,1.4495660187755932,93
16,1,55,113,0,0,11.183,55,70,2.3197349572244823,NA,NA,NA,70,2.3197349572244823,55
16,2,0,75,-75,0,4.417,0,NA,NA,NA,NA,NA,70,2.3197349572244823,55
16,3,-45,0,-82,0,5.184,-45,66,1.7545203483576035,NA,NA,NA,66,1.7545203483576035,10
16,4,-45,0,-93,1,5.734,-93,NA,NA,4.383,1.338,76.6617529885041,66,1.7545203483576035,-83
16,5,-55,0,-103,1,4.217,-103,NA,NA,4.383,2.846,163.063788494232,66,1.7545203483576035,-186
16,6,-45,0,-82,0,2.033,-45,50,-0.5063380871099128,NA,NA,NA,50,-0.5063380871099128,-231
16,7,0,55,-35,1,5.083,-35,NA,NA,4.384,1.212,69.4424847698558,50,-0.5063380871099128,-266
16,8,-55,0,-107,0,2.217,-55,NA,NA,NA,NA,NA,50,-0.5063380871099128,-321
16,9,30,58,0,0,3.334,30,50,-0.5063380871099128,NA,NA,NA,50,-0.5063380871099128,-291
16,10,0,55,-28,1,1.833,-28,NA,NA,4.382,0.081,4.64095814055967,50,-0.5063380871099128,-319
16,11,55,97,0,1,1.534,0,50,-0.5063380871099128,4.384,2.218,127.082038960017,50,-0.5063380871099128,-319
16,12,0,55,-35,1,2.267,55,NA,NA,4.383,3.725,213.426778686232,50,-0.5063380871099128,-264
16,13,-45,0,-93,0,2.117,-45,NA,NA,NA,NA,NA,50,-0.5063380871099128,-309
16,14,0,40,-54,1,1.818,40,50,-0.5063380871099128,4.382,4.354,249.46582399996,50,-0.5063380871099128,-269
16,15,30,64,0,0,2.166,30,NA,NA,NA,NA,NA,50,-0.5063380871099128,-239
16,16,45,180,0,1,4.6,0,NA,NA,4.383,1.212,69.4424847698558,50,-0.5063380871099128,-239
16,17,-45,0,-180,0,2.133,-45,50,-0.5063380871099128,NA,NA,NA,50,-0.5063380871099128,-284
16,18,0,55,-74,0,2.334,0,NA,NA,NA,NA,NA,50,-0.5063380871099128,-284
16,19,30,58,0,1,5.483,0,NA,NA,4.384,3.06,175.325085310032,50,-0.5063380871099128,-284
16,20,30,72,0,0,3.034,30,50,-0.5063380871099128,NA,NA,NA,50,-0.5063380871099128,-254
16,21,55,97,0,1,4.9,97,NA,NA,4.383,3.725,213.426778686232,50,-0.5063380871099128,-157
16,22,30,49,0,1,3.167,0,50,-0.5063380871099128,4.383,0.333,19.0794945778564,50,-0.5063380871099128,-157
16,23,0,55,-61,0,2.718,0,NA,NA,NA,NA,NA,50,-0.5063380871099128,-157
16,24,55,110,0,0,2.701,55,NA,NA,NA,NA,NA,50,-0.5063380871099128,-102
16,25,-55,0,-220,0,2.55,-55,50,-0.5063380871099128,NA,NA,NA,50,-0.5063380871099128,-157
16,26,-55,0,-120,1,5.801,-120,NA,NA,4.383,1.715,98.2622618649362,50,-0.5063380871099128,-277
16,27,-45,0,-77,0,1.7,-45,NA,NA,NA,NA,NA,50,-0.5063380871099128,-322
16,28,30,68,0,1,2.101,68,57,0.48278747840712555,4.383,5.485,314.267350629257,57,0.48278747840712555,-254
16,29,0,75,-75,0,2.45,0,NA,NA,NA,NA,NA,57,0.48278747840712555,-254
16,30,-35,0,-74,0,2.753,-35,50,-0.5063380871099128,NA,NA,NA,50,-0.5063380871099128,-289
17,1,45,122,0,1,4.218,0,50,-0.2207035032731687,4.382,1.087,62.2805123307205,50,-0.2207035032731687,0
17,2,45,93,0,1,2.934,93,NA,NA,4.383,5.987,343.029831944824,50,-0.2207035032731687,93
17,3,0,55,-110,1,2.468,-110,38,-1.079657678174149,4.383,1.841,105.481530083585,38,-1.079657678174149,-17
17,4,0,55,-11,1,2.585,-11,NA,NA,4.382,1.212,69.4424847698558,38,-1.079657678174149,-28
17,5,45,108,0,1,1.934,0,NA,NA,4.384,2.092,119.862770741368,38,-1.079657678174149,-28
17,6,-45,0,-144,1,2.084,-144,32,-1.5091347656246392,4.383,2.972,170.283056712881,32,-1.5091347656246392,-172
17,7,-30,0,-64,1,1.75,0,NA,NA,4.382,4.228,242.246555781312,32,-1.5091347656246392,-172
17,8,-30,0,-51,1,1.834,0,NA,NA,4.383,5.987,343.029831944824,32,-1.5091347656246392,-172
17,9,0,55,-55,1,3.001,55,59,0.4235121279025665,4.383,4.479,256.627796439096,59,0.4235121279025665,-117
17,10,-55,0,-117,1,3.951,-117,NA,NA,4.383,0.835,47.8419758934237,59,0.4235121279025665,-234
17,11,0,55,-42,0,2.633,0,50,-0.2207035032731687,NA,NA,NA,50,-0.2207035032731687,-234
17,12,-35,0,-112,1,4.5,0,NA,NA,4.383,3.851,220.64604690488,50,-0.2207035032731687,-234
17,13,45,90,0,0,2.6,45,NA,NA,NA,NA,NA,50,-0.2207035032731687,-189
17,14,35,79,0,0,1.133,35,70,1.210886788228465,NA,NA,NA,70,1.210886788228465,-154
17,15,-45,0,-77,1,3.384,-77,NA,NA,4.383,0.333,19.0794945778564,70,1.210886788228465,-231
17,16,30,81,0,0,1.4,30,NA,NA,NA,NA,NA,70,1.210886788228465,-201
17,17,30,49,0,0,3.317,30,63,0.7098301862028933,NA,NA,NA,63,0.7098301862028933,-171
17,18,45,74,0,1,3.5,74,NA,NA,4.383,4.354,249.46582399996,63,0.7098301862028933,-97
17,19,-45,0,-90,1,3.283,-90,NA,NA,4.383,2.595,148.682547836449,63,0.7098301862028933,-187
17,20,35,60,0,1,5.7,60,62,0.6382506716278116,4.383,4.731,271.066332876392,62,0.6382506716278116,-127
17,21,0,55,-74,1,5.884,-74,NA,NA,4.383,2.595,148.682547836449,62,0.6382506716278116,-201
17,22,0,75,-75,1,2.467,-75,27,-1.8670323385000476,4.383,0.333,19.0794945778564,27,-1.8670323385000476,-276
17,23,0,55,-19,1,4.168,55,NA,NA,4.382,6.239,357.468368382121,27,-1.8670323385000476,-221
17,24,-45,0,-77,1,2.95,0,NA,NA,4.384,5.736,328.64859128704,27,-1.8670323385000476,-221
17,25,-30,0,-96,1,3.916,0,67,0.99614824450322,4.384,5.736,328.64859128704,67,0.99614824450322,-221
17,26,-35,0,-95,1,4.767,-95,NA,NA,4.382,2.218,127.082038960017,67,0.99614824450322,-316
17,27,55,97,0,0,2.633,55,NA,NA,NA,NA,NA,67,0.99614824450322,-261
